,person,particular,expand,irritates
70,0.462240677951,0.129480028973,0.315635128078,0.461724971481
71,0.459480027691,0.136202288611,0.323076432361,0.397643366358
72,0.469345965471,0.139841703777,0.316373868116,0.437189951579
73,0.475021770288,0.121810331079,0.264285318886,0.406181966071
74,0.466246936127,0.151422866752,0.353107036501,0.427899992658
75,0.507086915216,0.121838965053,0.274766387735,0.41460570584
76,0.480876773859,0.155284068564,0.278677326535,0.410509279884
77,0.468181150178,0.148018720915,0.310455967081,0.415543562731
78,0.483508379182,0.111901167572,0.382493560874,0.470844053201
79,0.475010489925,0.141709251839,0.344510866637,0.48619084334
80,0.50358627328,0.155715188217,0.291643085466,0.430964672605
81,0.45035386161,0.156750587851,0.308697529321,0.439274091476
82,0.483635674153,0.145873559933,0.304819678534,0.423680713647
83,0.472177707316,0.096257904853,0.332566691059,0.424376460892
84,0.456525764338,0.105935214088,0.295318258305,0.381882660161
85,0.468103003298,0.137882443329,0.325164988089,0.445487233925
86,0.499725874927,0.135154814378,0.313818298782,0.422631871108
87,0.485940675664,0.137808925718,0.307251921083,0.396742600542
88,0.471709345449,0.147323861416,0.323106910194,0.43473384132
89,0.475101430603,0.120560742136,0.292732373278,0.453361967753
90,0.469887595272,0.114135273288,0.318569343248,0.451518961411
91,0.453343601697,0.126147276165,0.338678988775,0.425732317949
92,0.483683912909,0.172758336228,0.274394261029,0.435790294022
93,0.460269167156,0.139877322677,0.250692283249,0.461176512876
94,0.500794181962,0.128550689418,0.338018633469,0.443311970534
95,0.514276271217,0.143451977402,0.301231737145,0.40381796046
96,0.447133097703,0.14390051265,0.336409057523,0.460111085323
97,0.460136609551,0.158089948771,0.270616407544,0.402951420424
98,0.463760435916,0.140103577281,0.36974097811,0.439852435823
99,0.461694129448,0.113133051536,0.277093723276,0.415030983926
